Title,Date Created,Latitude,Longitude,Northing,Easting,Description,Address,PlaceId,Type
NFB,2020-08-05T11:43:35-07:00,47.6945716,-122.7406557,868973.7978,1088616.721,,,,
NFB,2020-08-05T11:55:41-07:00,47.68677095,-122.7313932,866064.4879,1090816.662,,,,
NFB,2020-08-05T12:08:28-07:00,47.68369136,-122.7285423,864921.6064,1091486.931,,,,
NFB,2020-08-12T10:30:09-07:00,47.62678897,-122.7297426,844179.8319,1090604.615,Storm water retention. No anadromous access,,,
NFB,2020-08-12T10:38:31-07:00,47.62488387,-122.7246494,843449.6599,1091840.56,,,,
NFB,2020-08-12T11:15:33-07:00,47.62633418,-122.7070675,843856.7351,1096189.747,Drainage pipe completely underground,,,
NFB,2020-08-12T11:29:10-07:00,47.62580421,-122.7078675,843668.996,1095987.119,,,,
NFB,2020-08-12T11:37:46-07:00,47.63040104,-122.7055186,845329.0737,1096613.073,,,,
NFB,2020-08-12T11:40:31-07:00,47.62993168,-122.7056116,845158.5571,1096585.344,Heavily manufactured channel with scour of 0.45,,,
NFB,2020-08-19T10:34:22-07:00,47.64621072,-122.7072513,851106.2092,1096347.333,Storm drain. Outfall to stream ,,,
NFB,2020-08-19T13:39:25-07:00,47.64890722,-122.8083007,852802.4476,1071475.218,No scour,,,
NFB,2020-08-19T14:27:10-07:00,47.64183939,-122.8235644,850335.6417,1067638.209,,,,
NFB,2020-08-20T10:07:45-07:00,47.51765418,-122.5823805,803388.8616,1125881.648,Drainage ditch,,,
NFB,2020-08-25T11:52:23-07:00,47.90112664,-122.536242,942942.4213,1140890.554,,,,
NFB,2020-08-25T11:57:21-07:00,47.90052809,-122.5380348,942735.4694,1140445.217,,,,
NFB,2020-08-25T12:07:35-07:00,47.91250761,-122.5517683,947192.153,1137190.539,,,,
NFB,2020-08-25T13:23:38-07:00,47.9171835,-122.5729372,949033.3565,1132044.584,,,,
NFB,2020-08-25T13:31:23-07:00,47.91650328,-122.5749459,948798.2103,1131545.542,,,,
NFB,2020-08-25T13:31:35-07:00,47.91396129,-122.573991,947864.9023,1131755.295,,,,
NFB,2020-08-25T13:37:39-07:00,47.91867751,-122.5748246,949590.4412,1131596.162,,,,
NFB,2020-08-25T13:42:29-07:00,47.91866629,-122.5664759,949532.6003,1133642.965,,,,
NFB,2020-08-25T13:58:26-07:00,47.90351931,-122.5794805,944091.8344,1130308.83,,,,
NFB,2020-08-25T14:00:27-07:00,47.90436826,-122.5802658,944406.5524,1130124.397,,,,
NFB,2020-08-27T10:54:58-07:00,47.87159599,-122.5579222,932309.77,1135292.155,Storm water drainage and retention pond upstream. No defined channel,,,
NFB,2020-08-27T11:01:18-07:00,47.87059532,-122.5589885,931951.6335,1135020.939,Scour too small,,,
NFB,2020-09-02T12:00:54-07:00,47.83088814,-122.5415542,917358.2555,1138924.454,,,,
NFB,2020-09-28T14:52:30-07:00,47.75703162,-122.5361197,890387.3414,1139563.631,No habitat downstream of pipe,,,
NFB,2020-10-06T14:13:18-07:00,47.76979769,-122.5766167,895302.8535,1129726.872,No scour,,,
NFB,2020-10-06T14:13:31-07:00,47.76746729,-122.5803631,894477.2289,1128783.355,,,,
NFB,2020-10-07T10:54:26-07:00,47.77922143,-122.5547207,898598.7373,1135199.952,No upstream habitat ,,,
NFB ,2020-07-08T10:31:37-07:00,47.50862214,-122.5171688,799676.4731,1141906.963,NFB,,,
NFB ,2020-07-14T14:19:07-07:00,47.46492576,-122.6166325,784386.8376,1116904.244,,,,
NFB ,2020-09-28T14:40:05-07:00,47.75638664,-122.5376898,890162.0878,1139171.405,"Drainage ditch, scour too small",,,
NFB ,2020-10-05T11:24:21-07:00,47.76262601,-122.5378275,892438.4984,1139196.351,No scour upstream,,,
NFB ,2020-10-05T11:25:07-07:00,47.76242631,-122.5381196,892367.5219,1139122.627,No scour upstream,,,
NFB ,2020-10-05T11:26:11-07:00,47.76342783,-122.5382136,892733.3783,1139108.949,Storm drain and runoff,,,
NFB ,2020-10-05T11:26:21-07:00,47.76514011,-122.5381978,893357.7582,1139128.974,Storm runoff and drain,,,
NFB ,2020-10-06T14:20:44-07:00,47.78059558,-122.5802693,899264.5542,1128932.723,No scour,,,
NFB ,2020-10-06T14:24:02-07:00,47.77960864,-122.5802967,898904.79,1128916.477,No scour,,,
NFB ,2020-10-07T10:54:55-07:00,47.78001668,-122.5542535,898885.7788,1135322.367,No upstream habitat. Drainage ditch,,,
NFB ,2020-10-07T11:10:08-07:00,47.77641012,-122.5553833,897577.6757,1135010.347,"Channel DS is heavily manufactured and scour is too small. No US habitat, drainage ditch",,,
NFB Due To No Downstream Access,2020-08-12T11:38:56-07:00,47.62836989,-122.7116841,844630.9621,1095072.5,,,,
NFB due To No Downstream access ,2020-08-12T11:38:27-07:00,47.62718228,-122.7116955,844197.968,1095057.542,,,,
NFB Due To No Downstream Access ,2020-08-12T11:41:45-07:00,47.63082044,-122.7115726,845523.805,1095125.042,,,,
NFB Habitat Ends At Culvert,2020-08-05T11:48:52-07:00,47.69397611,-122.7390207,868745.2095,1089013.088,"Pcc, round, 0.31",,,
NFB Habitat Ends At Outlet,2020-08-19T13:06:14-07:00,47.64984641,-122.8068959,853134.7929,1071831.381,No scour upstream habitat ends at outlet Round PCC 0.46,,,
NFB No Downstream Access,2020-08-19T10:30:46-07:00,47.65612976,-122.7254527,854849.3681,1091964.089,,,,
NFB Storm Ditch ,2020-08-25T13:51:58-07:00,47.90427108,-122.5773572,944352.3036,1130836.801,,,,
NFB Upstream. Habitat Ends At Outlet,2020-10-06T14:39:26-07:00,47.78387523,-122.5808287,900464.2873,1128826.759,"Scour too small. average 0.5 m 0.38, RND, pCC",,,
NFB. End Of Habitat Use,2020-07-14T13:57:46-07:00,47.46717364,-122.6163665,785204.7486,1116992.011,,,,
NFB. Habitat Ends At Culvert,2020-07-14T13:33:26-07:00,47.47075411,-122.6154789,786504.4555,1117246.512,PCC round .38,,,
NFB. Storm Drain,2020-08-19T13:44:33-07:00,47.64633027,-122.8132082,851898.2004,1070238.408,,,,
NFB/ Wetland No Scour,2020-08-19T10:03:47-07:00,47.66209607,-122.7249791,857021.7688,1092142.178,,,,
No downstream Access,2020-08-12T11:08:45-07:00,47.63918901,-122.7108977,848570.828,1095376.969,,,,
No Downstream Access,2020-08-12T11:09:00-07:00,47.63561994,-122.7216552,847343.8492,1092689.006,,,,
No Site,2020-06-30T13:25:29-07:00,47.49935252,-122.633176,797050.5838,1113153.082,No site,,,
No Site,2020-06-30T14:22:07-07:00,47.47038771,-122.6533914,786624.569,1107869.208,"No culvert, no site",,,
No Site,2020-06-30T14:44:34-07:00,47.46513093,-122.6515552,784695.349,1108270.888,No site,,,
No Site,2020-06-30T14:51:31-07:00,47.45610923,-122.6569452,781442.107,1106848.123,Was already here. No site,,,
No Site,2020-07-07T13:09:51-07:00,47.47654392,-122.5508723,788193.7509,1133275.365,No site,,,
No Site,2020-07-07T13:10:07-07:00,47.47917349,-122.5546695,789177.0673,1132361.576,No site due to lack of downstream,,,
No Site,2020-07-07T13:10:27-07:00,47.48069916,-122.5557988,789740.6826,1132096.905,No site due to lack of downstream,,,
No Site,2020-07-07T13:11:00-07:00,47.48323876,-122.5629036,790712.6227,1130364.776,No site due to lack of downstream,,,
No Site,2020-07-07T13:20:52-07:00,47.46147626,-122.5638273,782782.8789,1129928.775,No site,,,
No Site,2020-07-08T12:42:19-07:00,47.49169537,-122.5451296,793681.9345,1134838.377,,,,
No Site,2020-07-13T12:24:25-07:00,47.50129241,-122.5854615,797442.5817,1124962.743,,,,
No Site,2020-08-04T14:13:08-07:00,47.65495602,-122.7675246,854716.6551,1081586.19,,,,
No Site,2020-08-19T12:58:16-07:00,47.65744461,-122.7788785,855704.7776,1078815.03,,,,
No Site,2020-08-26T14:28:15-07:00,47.87860101,-122.5726512,934959.3386,1131744.844,,,,
No Site,2020-08-27T14:15:30-07:00,47.83876406,-122.5557654,920321.4179,1135509.253,,,,
No Site,2020-08-27T14:26:01-07:00,47.84015991,-122.5498775,920792.8744,1136968.277,,,,
No Site,2020-09-01T14:16:56-07:00,47.86290078,-122.5413039,929032.4017,1139288.155,,,,
No Site,2020-09-01T14:25:40-07:00,47.85860823,-122.541183,927466.029,1139277.322,,,,
No Site,2020-09-01T14:33:50-07:00,47.85570074,-122.5412626,926406.1041,1139230.321,,,,
No Site,2020-09-01T14:42:04-07:00,47.85250889,-122.5413317,925242.3976,1139183.225,,,,
No Site,2020-09-28T14:45:44-07:00,47.75714845,-122.5356099,890426.7127,1139690.104,Logging road,,,
No Site,2020-10-06T14:28:47-07:00,47.78044024,-122.5818527,899218.1708,1128541.98,,,,
No Site,2020-10-07T11:53:07-07:00,47.76631904,-122.5619719,893939.6909,1133294.398,,,,
No Site ,2020-08-27T10:48:27-07:00,47.87300672,-122.5713323,932910.4567,1132014.849,,,,
No Site? Stream Crossing Mark,2020-08-19T15:03:38-07:00,47.63516785,-122.837314,848003.0408,1064177.693,Picture 3:04,,,
No Site. ,2020-07-13T14:07:06-07:00,47.49208833,-122.6052202,794216.0476,1119990.635,Sewer drain,,,
Outlet Completely Buried ,2020-08-27T11:37:36-07:00,47.85121132,-122.5698159,924951.4144,1132178.33,,,,
Placemark 6,2020-06-30T11:22:44-07:00,47.46330958,-122.5868562,783601.2654,1124251.587,Potential fish use... Private road?,,,
Placemark 7,2020-06-30T12:30:49-07:00,47.46885569,-122.5856018,785615.4324,1124615.266,0% pass ability,,,
No site,2020-06-30T14:21:42-07:00,47.46206619,-122.6311459,783440.7778,1113287.298,No site,,,
NFB,2020-07-07T14:21:13-07:00,47.48209697,-122.5245073,790050.2825,1139845.455,NFB,,,
NFB,2020-07-08T10:23:19-07:00,47.50623796,-122.5191999,798819.8973,1141382.87,NFB,,,
NFB,2020-07-08T10:31:15-07:00,47.5085764,-122.516605,799656.2319,1142045.853,NFB,,,
NFB,2020-07-08T10:31:51-07:00,47.50804123,-122.5191144,799476.9402,1141420.82,NFB,,,
NFB,2020-07-08T10:35:58-07:00,47.50823984,-122.5149762,799523.2148,1142445.156,NFB,,,
Private Driveway,2020-09-02T11:06:00-07:00,47.84449898,-122.5076481,922108.6832,1147377.797,,,,
Private Road,2020-07-13T13:00:38-07:00,47.49667687,-122.5924943,795805.5538,1123180.22,,,,
Private Road,2020-08-18T14:52:12-07:00,47.65804864,-122.7217912,855523.6733,1092885.941,,,,
Railroad Barrier To Upstream Sites,2020-08-12T10:58:37-07:00,47.63817522,-122.7082848,848183.095,1096010.576,"Large water surface drop at outlet on railroad culvert. 5 m drop. Round, pvc, 0.64.   Photo numbers 905, 906",,,
Railroad Property with Incredibly Long Pipe. Crosses Road And Railroad,2020-08-19T10:49:47-07:00,47.64463531,-122.7074013,850532.7485,1096294.281,Failed culvert with landslide detaching the outlet section from the rest of the pipe. Very Long with 2 m wsd. 0.61 size Round. PCC,,,
Railroad/ No Site,2020-08-19T10:46:55-07:00,47.64469494,-122.7063471,850547.2235,1096554.68,,,,
Ryan Did This,2020-07-08T11:44:31-07:00,47.51041454,-122.5136115,800307.6326,1142802.589,,,,
Total Barrier Due To Debris Rack And Underground Pipe,2020-08-12T11:05:38-07:00,47.63809208,-122.7089036,848157.0481,1095857.229,"Photo numbers 909, 910. Debris rack on outlet, underground pipe",,,
Under Construction For Fish Passage Improvement,2020-08-19T14:46:02-07:00,47.63848142,-122.8317821,849170.9515,1065576.853,,,,
Under Construction For Fish Passage Improvement ,2020-08-19T14:45:32-07:00,47.6404351,-122.8298132,849869.0113,1066083.145,,,,
Visit Later,2020-08-04T14:17:16-07:00,47.65481503,-122.7688942,854674.9494,1081247.272,,,,
"Stohlton Road Southeast, Harper, Kitsap County",2020-07-15T12:07:35-07:00,47.5107773,-122.5163707,800457.3385,1142124.255,Ryan did this,"Stohlton Road Southeast, Washington, 98386",5919220,tertiary
