"Title","Date Created","Latitude","Longitude","Northing","Easting","Description"
"NFB Culvert Crossing No US Or DS Channel No SLW Could Not Locate Culvert Due To Hillside Vegetation ","2020-09-30T13:35:46-07:00",47.6061411014536,-122.599660731142,0,0,"Rnd PCC 0.3"
"NFB Culvert Crossing PCC Rnd 0.31 Inlet Is Half Filled With Sediment No US Channel US 0.5m To Inlet 0.6WSD","2020-10-07T13:08:46-07:00",47.6242679990803,-122.59695408135,0,0,
"NFB Culvert Crossing Rd CAL 0.61 No Channel Or SLW","2020-10-08T13:03:50-07:00",47.6444459958182,-122.641998498618,0,0,
"NFB Culvert Crossing Rnd CAL 0.61 US Surface Grate To Underground Pipe Through Neighborhood ","2020-10-08T13:40:58-07:00",47.6451169486737,-122.662306623838,0,0,
"NFB Culvert Crossing Rnd CST 0.61 No Channel No SLW","2020-10-08T13:13:18-07:00",47.6440621049441,-122.649147432752,0,0,
"NFB Culvert Crossing Rnd PCC 0.31 No US Channel  Found","2020-10-14T10:39:30-07:00",47.6036861487555,-122.652411145825,0,0,
"NFB Culvert Crossing Rnd PCC 0.41 SLW 0.3 Hillside Drainage","2020-10-07T11:20:24-07:00",47.6185484207227,-122.604584289358,0,0,
"NFB Culvert Crossing Rnd PCC 0.51 Hillside Drainage SLW 0.1","2020-10-08T14:12:28-07:00",47.6361056537339,-122.671256445789,0,0,
"NFB Culvert Crossing Rnd PCC 0.51 No US Channel Or SLW Hillside Drainage","2020-09-30T13:55:06-07:00",47.6039310647616,-122.601056474089,0,0,
"NFB Culvert Crossing Rnd PCC 0.61 Hillside Drainage SLW 0.2 Inlet Is A Standpipe","2020-09-30T13:51:27-07:00",47.6046125403166,-122.600652635978,0,0,
"Nfb Culvert Crossing Rnd PVC 0.53 Roadside Drainage On Either Side No Measurable SLW Or Channel","2020-10-08T13:28:27-07:00",47.648831990945,-122.660731359446,0,0,
"NFB Culvert Crossing Rnd, CST No Us Channel Rd Side Drainage 0.46","2020-10-07T10:35:27-07:00",47.5958437728846,-122.603286093042,0,0,
"NFB Culvert Crossing Rnd, PCC 0.31 No US Channel Hillside Drainage","2020-10-07T13:03:05-07:00",47.6214774625814,-122.596774994817,0,0,
"NFB Culvert Crossing SLW 0.2 PVC Rnd 0.38 Flat No Real SLW","2020-10-14T11:10:00-07:00",47.6051122445185,-122.658692063191,0,0,
"NFB Culvert Crossing US SLW 0.3 Inlet Barrier Standpipe Impassable ","2020-09-30T13:23:34-07:00",47.6055009258594,-122.600100467946,0,0,
"NFB Culvert Crossing US SLW 0.4 Neighborhood Drainage Rnd PVC 0.46","2020-10-13T12:16:00-07:00",47.6213202017132,-122.635744222173,0,0,"DS surface grate to Stormwater drainage no water or channel located DS"
"NFB Culvert Crossing US SLW 0.25 No Inlet Or Outlet Found Both Buried But Water Getting Through To PS ","2020-10-14T10:03:22-07:00",47.5875731790301,-122.647828497604,0,0,
"NFB Culvert Crossing US SLW 0.45  Rnd PCC 0.31 DS Fish Chute About 5m","2020-10-14T10:22:38-07:00",47.6013346620728,-122.654597732824,0,0,
"NFB Culvert Rnd, PCC 0.51 US SLW 0.2 At Culvert Disappears 1m US No DS Channel","2020-10-07T10:15:44-07:00",47.5919022509852,-122.597332040406,0,0,
"NFB No Downstream Access","2020-10-14T10:52:34-07:00",47.6052340336168,-122.648945986317,0,0,
"NFB No Downstream Access","2020-10-14T10:52:55-07:00",47.6065629802218,-122.642880742509,0,0,
"NFB No DS Channel Or Access","2020-10-08T14:14:09-07:00",47.634317133285,-122.671523310598,0,0,
"NFB No US Channel Inlet Standpipe Hillside Drainage","2020-10-12T11:10:46-07:00",47.593097512521,-122.594992248216,0,0,
"NFB No US Channel Just Surface Grate No DS Channel Or Culvert Located","2020-10-13T10:31:29-07:00",47.6291263183862,-122.654210928753,0,0,
"NFB Rnd CST 0.61 0.5m WSD At Inlet No US Channel Or SLW","2020-10-08T14:02:18-07:00",47.6374430664518,-122.660977410965,0,0,
"NFB US Surface Grate No Channel US Or DS","2020-10-08T14:06:02-07:00",47.6375358710199,-122.658323898404,0,0,
"No crossing found no indication of a road crossing neighborhood area no access","2020-10-08T13:03:20-07:00",47.6478584730743,-122.639867878783,0,0,
"No Crossing Found Possible Underground Neighborhood Drainage","2020-10-07T11:10:26-07:00",47.6117269192213,-122.597030494526,0,0,
"No Crossing Or Channel Found","2020-10-13T12:26:50-07:00",47.6158454437356,-122.639330141467,0,0,
"No US Channel Inlet Standpipe Hillside Drainage","2020-10-12T11:11:24-07:00",47.5927458970775,-122.594132192597,0,0,
"Placemark 2","2020-09-30T13:06:24-07:00",47.6548657704222,-122.630256640754,0,0,
"Placemark 3","2020-09-30T13:06:32-07:00",47.6560444719972,-122.631419519678,0,0,
"Placemark 4","2020-09-30T13:06:50-07:00",47.6517560359703,-122.617728970225,0,0,
"Placemark 5","2020-09-30T13:06:55-07:00",47.6509561268433,-122.618767709117,0,0,
"Private Property Both Ends DS Fence","2020-10-14T11:20:41-07:00",47.6084138131228,-122.658642577699,0,0,
"Private Rd No Access Not County","2020-10-07T11:19:45-07:00",47.6176079137892,-122.604714569989,0,0,
"Underground Pipe 50m Drains To PS; Potential No Access Low Tide At 12PM; Recheck For Access","2020-10-14T11:23:58-07:00",47.6085661037408,-122.659899179807,0,0,
"NFB Culvert Crossing Rnd PCC 0.46 Inlet Submerged SLW 0.3 Goes Down US","2020-09-30T10:38:04-07:00",47.6740285506755,-122.62681511908,0,0,"Rd side drainage from both sides of rd, had water but stagnant. BF 1m, WSD at inlet 0.4"
"420331","2020-10-15T12:21:12-07:00",47.7720907330566,-122.692203455507,0,0,
"NFB 0.46 RND PVC No Downstream Channel US Scour 0.1m","2020-10-15T12:54:23-07:00",47.7703045451462,-122.701550384072,0,0,
"NFB Culvert Crossing Rnd PCC 0.46 No SLW Rd Side Drainage No Channel","2020-10-15T15:18:55-07:00",47.7246175166006,-122.663208944615,0,0,
"NFB Culvert Crossing Rnd PCC 0.53 Rd Side Drainage No SLW","2020-10-15T15:06:49-07:00",47.731275471722,-122.66403920783,0,0,
"NFB Culvert Crossing Rnd PCC 0.53 US Hillside Drainage SLW 0.2","2020-10-15T12:42:12-07:00",47.7729570600129,-122.701471395259,0,0,
"NFB Culvert Crossing Rnd PCC 0.61 SLW 0.3 Hillside Drainage ","2020-10-14T13:56:59-07:00",47.7874578074319,-122.681535922809,0,0,
"NFB Culvert Crossing SLW 0.35 Hillside Drainage Rnd PVC 0.69 WSD 1m","2020-10-15T11:17:27-07:00",47.8004046991774,-122.676977036372,0,0,
"NFB Culvert Crossing US Hillside Drainage SLW 0.3 Rnd PCC Inlet Smashed 0.38 ","2020-10-15T12:29:36-07:00",47.7737759968663,-122.70044031717,0,0,
"NFB Culvert Crossing US Man made Channel SLW 0.2  Hillside Drainage 2 Culvert 1.1 Rnd PCC 0.3 2.2 0.46 Rnd CST ","2020-10-15T12:33:00-07:00",47.7738827136666,-122.701200834849,0,0,
"NFB Hillside Drainage; Culvert Buried","2020-10-14T15:07:54-07:00",47.7557229255575,-122.686609772259,0,0,
"NFB No Channel/Crossing Found","2020-10-14T14:55:00-07:00",47.7610715680792,-122.686505207344,0,0,
"NFB No DS Channel; No US Scour","2020-10-14T14:59:58-07:00",47.7575073842891,-122.686454244378,0,0,
"NFB No US Channel Rdside Drainage Rnd PCC 0.46","2020-10-14T15:18:47-07:00",47.7471526780169,-122.690572536517,0,0,
"NFB PCC RND 0.38 No Upstream Channel","2020-10-14T14:48:23-07:00",47.7583271089432,-122.686509184187,0,0,
"NFB Rd Side Drainage Only Surface Grate","2020-10-15T15:12:40-07:00",47.7301659786589,-122.664028856376,0,0,
"NFB Rd Side Drainage Rnd PCC 0.3 SLW 0.2","2020-10-15T11:07:08-07:00",47.8003556554039,-122.672789259886,0,0,
"NFB RND CST 0.3 Partially Buried Hillside Drainage Scour Line 0.3m ","2020-10-15T11:01:06-07:00",47.7985355375064,-122.670715315162,0,0,
"No Crossing Found","2020-10-14T14:22:21-07:00",47.781637960835,-122.681739097219,0,0,
"No Crossing Found","2020-10-15T12:58:05-07:00",47.7702796824181,-122.699096889224,0,0,
"No Crossing Found Lowland Wet Area","2020-10-14T13:30:35-07:00",47.8021043084244,-122.65002134776,0,0,
"No Crossing Found No US Or DS Channel","2020-10-14T13:14:27-07:00",47.76962560586,-122.653181872146,0,0,
"No Crossing Lowland Area","2020-10-14T14:10:17-07:00",47.7838579250975,-122.678567669615,0,0,
"No Culvert Crossing Found","2020-10-15T12:55:38-07:00",47.7702749042465,-122.700775418023,0,0,
"No Culvert Crossing Found Lowland Area No Channel DS US","2020-10-14T13:47:36-07:00",47.7946134205523,-122.67636908359,0,0,
"Recheck Shooter; RND PCC 0.46 US Private, DS Questionable","2020-10-14T14:27:17-07:00",47.7804149301082,-122.683668899638,0,0,
